sales_date,sku_id,product_name,daily_quantity,rolling_mean_7,drop_ratio,anomaly_type
2025-09-14,7.481121574674874e+18,伟博天然进口辅酶Q10胶囊100mg 成人心脏活力60粒（效期至26年6月）-默认-(DYWEB628347570705),1,22.428571428571427,0.0445859872611465,SALES_DROP
2025-03-30,7.199138110997873e+18,Webber   Naturals伟博维生素C1000毫克150粒/瓶（效期至25年9月）-默认-(DYWEB625273032727),2,44.285714285714285,0.04516129032258065,SALES_DROP
2025-10-28,	7146569951686672673,WEBBER NATURALS高纯度深海鱼油omega3欧米伽3成人健身鱼油120粒D-默认-(DYWEB625273090086),1,22.142857142857142,0.04516129032258065,SALES_DROP
2025-03-27,7.142731245833732e+18, webber naturals伟博天然进口儿童鱼油高脑力DHA软胶囊120粒 d-默认-(DYWEB625273090185),1,22.0,0.045454545454545456,SALES_DROP
2025-04-10,,伟博天然进口辅酶Q10胶囊100mg 成人心脏活力60粒（效期至26年5月）-3瓶装,2,43.714285714285715,0.0457516339869281,SALES_DROP
2025-03-27,,伟博天然进口辅酶Q10胶囊100mg 成人心脏活力60粒（效期至26年6月）-1瓶装,1,21.857142857142858,0.0457516339869281,SALES_DROP
2025-03-27,	7142731245833732390, webber naturals伟博天然进口儿童鱼油高脑力DHA软胶囊120粒 d-默认-(DYWEB625273090185),1,21.428571428571427,0.04666666666666667,SALES_DROP
2025-04-07,,伟博Osteo氨糖软骨素MSM 高端关节修护30粒（效期至25年7月）-3瓶,1,21.428571428571427,0.04666666666666667,SALES_DROP
2025-04-07,,伟博天然进口辅酶Q10胶囊100mg 成人心脏活力60粒（效期至26年6月）-1瓶装,1,21.285714285714285,0.04697986577181208,SALES_DROP
2025-04-07,,伟博精粹金CO2提纯1100mg4倍含量omega3成人心脑欧米伽3鱼油120粒-3瓶装,1,21.285714285714285,0.04697986577181208,SALES_DROP
2025-04-09,,【官方直播】加拿大伟博Webber儿童鱼油高DHAOmega-3甜橙味120粒/瓶-2瓶装,2,42.285714285714285,0.0472972972972973,SALES_DROP
2025-07-01,7.05478541552142e+18,Webber Naturals儿童鱼油150mg高DHA香橙味omega3脑黄金120粒6岁+-默认-(DYWEB625273033496),1,21.142857142857142,0.0472972972972973,SALES_DROP
2025-04-09,,【官方直播】加拿大伟博Webber鱼油500mgOmega3+D3青少年 100粒/瓶-2瓶装,2,42.142857142857146,0.04745762711864406,SALES_DROP
2025-04-10,	-,伟博Osteo氨糖软骨素MSM 高端关节修护30粒（效期至25年7月）-1瓶装,2,41.857142857142854,0.04778156996587031,SALES_DROP
2025-10-11,,【徐冬冬专属】WEBBER NATURALS高纯度深海鱼油omega3欧米伽3成人健身鱼油120粒-鱼油120粒*1瓶装【赠100mg辅酶60粒一瓶】-(625273090086*1+628347570705*1),1,20.714285714285715,0.04827586206896552,SALES_DROP
2025-10-11,,【美彤专属】【儿童拍】WebberNaturals伟博小金盾小颗粒深海儿童鱼油+D3 60粒-【儿童拍】2瓶装（送一瓶40mg叶黄素）-(625273071634*2+625273070255*1),1,20.714285714285715,0.04827586206896552,SALES_DROP
2025-01-11,	7142731245833732390,伟博天然进口儿童鱼油高脑力DHA软胶囊120粒/瓶-默认-(DYWEB625273090185),1,20.428571428571427,0.04895104895104895,SALES_DROP
2025-10-12,,【官方直播】WebberNaturals伟博深海鱼油1100mg高纯度Omega3 120粒-三瓶装【1年的量】-(625273090086*3),1,20.428571428571427,0.04895104895104895,SALES_DROP
2025-04-13,,【官方直播】加拿大伟博儿童鱼油高脑力DHA无腥可嚼软胶囊120粒/瓶-2瓶装,2,40.142857142857146,0.0498220640569395,SALES_DROP
2025-04-12,,伟博天然进口辅酶Q10胶囊100mg 成人心脏活力60粒（效期至26年5月）-1瓶装,2,39.857142857142854,0.05017921146953405,SALES_DROP
2025-07-03,	7142731245833732390,WebberNaturals进口儿童鱼油欧米伽3高DHA爆浆深海鱼油120粒 1岁+-默认-(DYWEB625273090185),2,39.857142857142854,0.05017921146953405,SALES_DROP
2025-11-09,7.146569951686672e+18,WEBBER NATURALS高纯度深海鱼油omega3欧米伽3成人健身鱼油120粒D-默认-(DYWEB625273090086),1,19.571428571428573,0.0510948905109489,SALES_DROP
2025-10-11,	-,伟博天然进口儿童鱼油高脑力DHA软胶囊120粒/瓶-2瓶装-(625273090185*2),1,19.571428571428573,0.0510948905109489,SALES_DROP
2025-09-07,7.144930821143691e+18,WEBBER NATURALS南非醉茄KSM66 3600mg降低皮质醇缓压促睡眠120粒-默认-(DYWEB625273052640),1,19.428571428571427,0.05147058823529412,SALES_DROP
2025-04-10,	-,【官方直播】加拿大伟博Webber鱼油500mgOmega3+D3青少年 100粒/瓶-3瓶装,1,19.142857142857142,0.05223880597014925,SALES_DROP
2025-09-15,7.146569951686672e+18,WEBBER NATURALS高纯度深海鱼油omega3欧米伽3成人健身鱼油120粒D-默认-(DYWEB625273090086),1,19.0,0.05263157894736842,SALES_DROP
